Index;Date;Match_Index;Match_Type;Home_Team_Code;Home_Team;Home_score;Away_Score;Away_Team_Code;Away_Team;Home_Score_Index;Away_Score_Index;FIFA_Points_Home;FIFA_Points_Home_Norm;FIFA_Points_Away;FIFA_Points_Away_Norm;Attack_Home;Attack_Away;Defense_Home;Defense_Away;Recent_Home_Trend_1;Recent_Home_Trend_2;Recent_Home_Trend_3;Recent_Home_Trend_4;Recent_Home_Trend_5;Recent_Away_Trend_1;Recent_Away_Trend_2;Recent_Away_Trend_3;Recent_Away_Trend_4;Recent_Away_Trend_5;Encounter_1;Encounter_2;Encounter_3;Encounter_4;Encounter_5
454;13.10.2014;1;QE-15;MLT;Malta;0;1;ITA;Italy;-1;1;149;0.094302554;959;0.62475442;0.608660131;1.398496241;1.926470588;0.997314715;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;-1;;;1
455;13.10.2014;1;QE-15;NOR;Norway;2;1;BUL;Bulgaria;1;-1;605;0.392927308;508;0.32940406;1.078115683;1.128205128;1.15921288;1.205128205;1;-1;-1;0;0;-1;1;0;1;-1;;;;;1
456;12.10.2014;1;QE-15;EST;Estonia;0;1;ENG;England;-1;1;366;0.236411264;1069;0.696791094;0.887878788;2.065;1.438825758;0.805;-1;1;-1;1;-1;1;1;1;0;-1;;;;;1
457;12.10.2014;1;QE-15;AUT;Austria;1;0;MNE;Montenegro;1;-1;1067;0.695481336;365;0.235756385;1.5525;1.265625;1.483333333;1.328125;1;0;1;0;0;0;1;0;-1;1;;;;;1
458;12.10.2014;1;QE-15;RUS;Russia;1;1;MDA;Moldova;0;0;821;0.534381139;181;0.115258677;1.679439746;0.916666667;0.747357294;1.470833333;0;1;1;0;-1;-1;-1;-1;-1;0;;;;;1
459;12.10.2014;1;QE-15;UKR;Ukraine;1;0;MKD;Macedonia;1;-1;880;0.573018991;235;0.150622135;1.627002288;0.939285714;0.891304348;1.258928571;1;-1;1;1;1;1;-1;0;-1;0;;;;;1
460;12.10.2014;1;QE-15;BLR;Belarus;1;3;SVK;Slovakia;-1;1;465;0.30124427;784;0.510150622;1.296825397;1.341463415;1.146031746;1.146341463;-1;0;1;1;0;1;1;1;-1;1;;;;;1
461;12.10.2014;1;QE-15;LUX;Luxembourg;0;4;ESP;Spain;-1;1;221;0.141453831;1277;0.833005894;0.576048951;2.252192982;2.285839161;0.605769231;-1;0;0;-1;0;-1;1;-1;1;-1;;;;;1
462;12.10.2014;1;QE-15;LTU;Lithuania;0;2;SVN;Slovenia;-1;1;254;0.163064833;558;0.362148003;0.845238095;1.351351351;1.345982143;1.135135135;1;1;0;-1;-1;1;-1;-1;-1;-1;;;;;1
463;12.10.2014;1;QE-15;SWE;Sweden;2;0;LIE;Liechtenstein;1;-1;713;0.463654224;120;0.075311067;1.655737705;0.364495798;1.023028884;2.428571429;0;0;1;-1;-1;0;-1;-1;-1;-1;;;;;1
464;11.10.2014;1;QE-15;SCO;Scotland;1;0;GEO;Georgia;1;-1;687;0.446627374;289;0.185985593;1.21875;0.87510513;1.25;1.370899916;-1;0;1;1;0;-1;-1;1;1;-1;;;;;1
465;11.10.2014;1;QE-15;ARM;Armenia;1;1;SRB;Serbia;0;0;316;0.203667322;581;0.377210216;1.144700461;1.538095238;1.739170507;1.057738095;-1;-1;-1;-1;1;0;-1;0;1;1;-1;;;;1
466;11.10.2014;1;QE-15;ROU;Romania;1;1;HUN;Hungary;0;0;922;0.600523903;925;0.60248854;1.394894895;1.488888889;1.061861862;1.277777778;1;-1;1;0;0;-1;1;1;0;-1;1;0;1;;
467;11.10.2014;1;QE-15;POL;Poland;2;0;GER;Germany;1;-1;821;0.534381139;1309;0.853962017;1.583966565;2.407008086;1.081306991;1.035714286;1;1;0;-1;1;1;-1;1;1;1;0;0;-1;;
468;11.10.2014;1;QE-15;FIN;Finland;1;1;GRE;Greece;0;0;558;0.362148003;695;0.451866405;1.186862245;1.092948718;1.288265306;0.933150183;1;1;-1;0;1;-1;0;1;0;-1;-1;;;;
469;11.10.2014;1;QE-15;NIR;North. Ireland;2;0;FRO;Faroe Islands;1;-1;825;0.537000655;383;0.247544204;0.878787879;0.621875;1.378787879;2.20625;1;-1;-1;0;-1;-1;1;-1;-1;0;1;0;;;
470;11.10.2014;1;QE-15;ALB;Albania;1;1;DEN;Denmark;0;0;632;0.410609037;686;0.445972495;0.975;1.33118701;0.990625;1.18980963;1;1;-1;-1;1;1;-1;1;0;-1;0;-1;;;
471;11.10.2014;0;Friendly;FRA;France;2;1;POR;Portugal;1;-1;907;0.59070072;1184;0.772102161;1.446317829;1.76443769;0.821899225;0.912722536;0;1;-1;1;0;-1;1;0;-1;1;;;;;
472;10.10.2014;1;QE-15;LVA;Latvia;0;3;ISL;Iceland;-1;1;323;0.208251473;724;0.470857891;1.044602699;1.241196013;1.428785607;1.273754153;0;1;1;0;-1;1;1;0;-1;-1;;;;;
473;10.10.2014;1;QE-15;NED;Netherlands;3;1;KAZ;Kazakhstan;1;-1;931;0.606417813;300;0.19318926;2.158181818;0.901115619;0.9;1.969066937;-1;-1;1;0;0;0;1;1;-1;0;;;;;
474;10.10.2014;1;QE-15;TUR;Turkey;1;2;CZE;Czech Republic;-1;1;983;0.640471513;810;0.527177472;1.513390722;1.44047619;1.078431373;1.071428571;-1;1;-1;1;1;1;-1;-1;0;0;-1;1;1;;
475;10.10.2014;1;QE-15;BEL;Belgium;6;0;AND;Andorra;1;-1;1352;0.882121807;5;0;1.707317073;0.210727969;1.146341463;2.869731801;1;-1;1;1;1;-1;-1;-1;-1;-1;;;1;;
476;10.10.2014;1;QE-15;CYP;Cyprus;1;2;ISR;Israel;-1;1;426;0.275703995;467;0.302554028;0.903846154;1.545454545;1.767032967;1.424242424;1;-1;-1;0;0;1;-1;-1;0;0;;;1;;
477;10.10.2014;1;QE-15;WAL;Wales;0;0;BIH;Bosnia & Herzegovina;0;0;839;0.546168959;913;0.594629993;1.047619048;1.766666667;1.228571429;1.233006536;1;-1;1;0;0;-1;1;1;-1;-1;-1;;;;
478;10.10.2014;1;QE-15;BUL;Bulgaria;0;1;CRO;Croatia;-1;1;508;0.32940406;856;0.557301899;1.128205128;1.709302326;1.205128205;0.906976744;1;0;1;-1;-1;1;1;-1;1;-1;;;;;
479;10.10.2014;1;QE-15;ITA;Italy;2;1;AZE;Azerbaijan;1;-1;959;0.62475442;269;0.172888016;1.398496241;0.808210784;0.997314715;1.413602941;1;1;-1;-1;1;-1;-1;0;-1;1;;;;;
480;10.10.2014;1;QE-15;MLT;Malta;0;3;NOR;Norway;-1;1;149;0.094302554;605;0.392927308;0.608660131;1.078115683;1.926470588;1.15921288;-1;-1;-1;-1;1;-1;-1;0;0;-1;;;;;
481;09.10.2014;1;QE-15;BLR;Belarus;0;2;UKR;Ukraine;-1;1;465;0.30124427;880;0.573018991;1.296825397;1.627002288;1.146031746;0.891304348;0;1;1;0;-1;-1;1;1;1;-1;0;-1;;;
482;09.10.2014;1;QE-15;MKD;Macedonia;3;2;LUX;Luxembourg;1;-1;235;0.150622135;221;0.141453831;0.939285714;0.576048951;1.258928571;2.285839161;-1;0;-1;0;-1;0;0;-1;0;-1;-1;1;;;
483;09.10.2014;1;QE-15;SVK;Slovakia;2;1;ESP;Spain;1;-1;784;0.510150622;1277;0.833005894;1.341463415;2.252192982;1.146341463;0.605769231;1;1;-1;1;1;1;-1;1;-1;-1;;;;;
484;09.10.2014;1;QE-15;ENG;England;5;0;SMR;San Marino;1;-1;1069;0.696791094;20;0.009823183;2.065;0.106060606;0.805;4.460227273;1;1;0;-1;-1;-1;-1;-1;-1;-1;1;1;;;
485;09.10.2014;1;QE-15;LTU;Lithuania;1;0;EST;Estonia;1;-1;254;0.163064833;366;0.236411264;0.845238095;0.887878788;1.345982143;1.438825758;1;0;-1;-1;1;1;-1;1;-1;-1;-1;1;0;1;
486;09.10.2014;1;QE-15;SVN;Slovenia;1;0;SUI;Switzerland;1;-1;558;0.362148003;974;0.634577603;1.351351351;1.567307692;1.135135135;0.974358974;-1;-1;-1;-1;1;-1;-1;1;-1;1;-1;-1;;;
487;09.10.2014;1;QE-15;LIE;Liechtenstein;0;0;MNE;Montenegro;0;0;120;0.075311067;365;0.235756385;0.364495798;1.265625;2.428571429;1.328125;-1;-1;-1;-1;-1;1;0;-1;1;1;;;;;
488;09.10.2014;1;QE-15;MDA;Moldova;1;2;AUT;Austria;-1;1;181;0.115258677;1067;0.695481336;0.916666667;1.5525;1.470833333;1.483333333;-1;-1;-1;0;1;0;1;0;0;1;;;;;
489;09.10.2014;1;QE-15;SWE;Sweden;1;1;RUS;Russia;0;0;713;0.463654224;821;0.534381139;1.655737705;1.679439746;1.023028884;0.747357294;0;1;-1;-1;-1;1;1;0;-1;0;-1;;;;
490;09.09.2014;1;QE-15;KAZ;Kazakhstan;0;0;LVA;Latvia;0;0;300;0.19318926;323;0.208251473;0.901115619;1.044602699;1.969066937;1.428785607;1;1;-1;0;-1;1;1;0;-1;-1;0;;;;
491;09.09.2014;1;QE-15;AZE;Azerbaijan;1;2;BUL;Bulgaria;-1;1;269;0.172888016;508;0.32940406;0.808210784;1.128205128;1.413602941;1.205128205;-1;0;-1;1;0;0;1;-1;-1;1;;;;;
492;09.09.2014;1;QE-15;CZE;Czech Republic;2;1;NED;Netherlands;1;-1;810;0.527177472;931;0.606417813;1.44047619;2.158181818;1.071428571;0.9;-1;-1;0;0;1;-1;1;0;0;1;;;;;
493;09.09.2014;1;QE-15;ISL;Iceland;3;0;TUR;Turkey;1;-1;724;0.470857891;983;0.640471513;1.241196013;1.513390722;1.273754153;1.078431373;1;0;-1;-1;-1;1;-1;1;1;1;;;;;
494;09.09.2014;1;QE-15;AND;Andorra;1;2;WAL;Wales;-1;1;5;0;839;0.546168959;0.210727969;1.047619048;2.869731801;1.228571429;-1;-1;-1;-1;-1;-1;1;0;0;1;;;;;
495;09.09.2014;1;QE-15;BIH;Bosnia & Herzegovina;1;2;CYP;Cyprus;-1;1;913;0.594629993;426;0.275703995;1.766666667;0.903846154;1.233006536;1.767032967;1;1;-1;-1;1;-1;-1;0;0;-1;;;;;
496;09.09.2014;1;QE-15;CRO;Croatia;2;0;MLT;Malta;1;-1;856;0.557301899;149;0.094302554;1.709302326;0.608660131;0.906976744;1.926470588;1;-1;1;-1;1;-1;-1;-1;1;-1;1;1;;;
497;09.09.2014;1;QE-15;NOR;Norway;0;2;ITA;Italy;-1;1;605;0.392927308;959;0.62475442;1.078115683;1.398496241;1.15921288;0.997314715;-1;0;0;-1;0;1;-1;-1;1;0;;;;;
498;08.09.2014;1;QE-15;RUS;Russia;4;0;LIE;Liechtenstein;1;-1;821;0.534381139;120;0.075311067;1.679439746;0.364495798;0.747357294;2.428571429;1;0;-1;0;1;-1;-1;-1;-1;-1;1;1;;;
499;08.09.2014;1;QE-15;LUX;Luxembourg;1;1;BLR;Belarus;0;0;221;0.141453831;465;0.30124427;0.576048951;1.296825397;2.285839161;1.146031746;0;-1;0;-1;-1;1;1;0;-1;-1;-1;0;;;
500;08.09.2014;1;QE-15;ESP;Spain;5;1;MKD;Macedonia;1;-1;1277;0.833005894;235;0.150622135;2.252192982;0.939285714;0.605769231;1.258928571;-1;1;-1;-1;1;0;-1;0;-1;1;1;;;;
501;08.09.2014;1;QE-15;UKR;Ukraine;0;1;SVK;Slovakia;-1;1;880;0.573018991;784;0.510150622;1.627002288;1.341463415;0.891304348;1.146341463;1;1;1;-1;1;1;-1;1;1;0;1;;;;
502;08.09.2014;1;QE-15;EST;Estonia;1;0;SVN;Slovenia;1;-1;366;0.236411264;558;0.362148003;0.887878788;1.351351351;1.438825758;1.135135135;-1;1;-1;-1;0;-1;-1;-1;1;-1;1;-1;;;
503;08.09.2014;1;QE-15;SMR;San Marino;0;2;LTU;Lithuania;-1;1;20;0.009823183;254;0.163064833;0.106060606;0.845238095;4.460227273;1.345982143;-1;-1;-1;-1;-1;0;-1;-1;1;0;;;;;
504;08.09.2014;1;QE-15;SUI;Switzerland;0;2;ENG;England;-1;1;974;0.634577603;1069;0.696791094;1.567307692;2.065;0.974358974;0.805;-1;1;-1;1;1;1;0;-1;-1;0;0;-1;-1;;
505;08.09.2014;1;QE-15;AUT;Austria;1;1;SWE;Sweden;0;0;1067;0.695481336;713;0.463654224;1.5525;1.655737705;1.483333333;1.023028884;1;0;0;1;1;1;-1;-1;-1;1;-1;1;-1;;
506;08.09.2014;1;QE-15;MNE;Montenegro;2;0;MDA;Moldova;1;-1;365;0.235756385;181;0.115258677;1.265625;0.916666667;1.328125;1.470833333;0;-1;1;1;-1;-1;-1;0;1;1;-1;1;;;
507;07.09.2014;1;QE-15;GEO;Georgia;1;2;IRL;Rep. of Ireland;-1;1;289;0.185985593;792;0.515389653;0.87510513;1.359927235;1.370899916;0.963097713;-1;1;1;-1;-1;1;-1;0;0;-1;-1;-1;-1;;
508;07.09.2014;1;QE-15;HUN;Hungary;1;2;NIR;North. Ireland;-1;1;925;0.60248854;825;0.537000655;1.488888889;0.878787879;1.277777778;1.378787879;1;1;0;-1;1;-1;-1;0;-1;0;1;;;;
509;07.09.2014;1;QE-15;DEN;Denmark;2;1;ARM;Armenia;1;-1;686;0.445972495;316;0.203667322;1.33118701;1.144700461;1.18980963;1.739170507;-1;1;0;-1;1;-1;-1;-1;1;-1;1;-1;;;
510;07.09.2014;1;QE-15;GER;Germany;2;1;SCO;Scotland;1;-1;1309;0.853962017;687;0.446627374;2.407008086;1.21875;1.035714286;1.25;-1;1;1;1;1;0;1;1;0;1;;;;;
511;07.09.2014;1;QE-15;FRO;Faroe Islands;1;3;FIN;Finland;-1;1;383;0.247544204;558;0.362148003;0.621875;1.186862245;2.20625;1.288265306;1;-1;-1;0;-1;1;-1;0;1;0;;;;;
512;07.09.2014;1;QE-15;GRE;Greece;0;1;ROU;Romania;-1;1;695;0.451866405;922;0.600523903;1.092948718;1.394894895;0.933150183;1.061861862;0;1;0;-1;1;-1;1;0;0;-1;0;1;-1;;
513;07.09.2014;1;QE-15;POR;Portugal;0;1;ALB;Albania;-1;1;1184;0.772102161;632;0.410609037;1.76443769;0.975;0.912722536;0.990625;1;0;-1;1;1;1;-1;-1;1;0;1;0;;;
514;07.09.2014;0;Friendly;SRB;Serbia;1;1;FRA;France;0;0;581;0.377210216;907;0.59070072;1.538095238;1.446317829;1.057738095;0.821899225;-1;0;1;1;0;1;-1;1;0;1;-1;0;-1;;
515;05.09.2014;0;Friendly;KAZ;Kazakhstan;7;1;KGZ;Kyrgyzstan;1;-1;300;0.19318926;340;0.219384414;0.901115619;0.6;1.969066937;1.8;1;-1;0;-1;0;0;-1;-1;0;-1;1;;;;
516;04.09.2014;0;Friendly;BIH;Bosnia & Herzegovina;3;0;LIE;Liechtenstein;1;-1;913;0.594629993;120;0.075311067;1.766666667;0.364495798;1.233006536;2.428571429;1;-1;-1;1;1;-1;-1;-1;-1;-1;1;1;;;
517;04.09.2014;0;Friendly;SVK;Slovakia;1;0;MLT;Malta;1;-1;784;0.510150622;149;0.094302554;1.341463415;0.608660131;1.146341463;1.926470588;-1;1;1;0;1;-1;-1;1;-1;-1;;;;;
518;04.09.2014;0;Friendly;SWE;Sweden;2;0;EST;Estonia;1;-1;713;0.463654224;366;0.236411264;1.655737705;0.887878788;1.023028884;1.438825758;-1;-1;-1;1;1;1;-1;-1;0;0;;;;;
519;04.09.2014;0;Friendly;CRO;Croatia;2;0;CYP;Cyprus;1;-1;856;0.557301899;426;0.275703995;1.709302326;0.903846154;0.906976744;1.767032967;-1;1;-1;1;1;-1;0;0;-1;-1;;;;;
520;04.09.2014;0;Friendly;BEL;Belgium;2;0;AUS;Australia;1;-1;1352;0.882121807;601;0.390307793;1.707317073;0.9375;1.146341463;1.660714286;-1;1;1;1;1;-1;-1;-1;-1;-1;;;;;
521;04.09.2014;0;Friendly;ITA;Italy;2;0;NED;Netherlands;1;-1;959;0.62475442;931;0.606417813;1.398496241;2.158181818;0.997314715;0.9;-1;-1;1;0;0;1;0;0;1;1;0;0;-1;;
522;04.09.2014;0;Friendly;FRA;France;1;0;ESP;Spain;1;-1;907;0.59070072;1277;0.833005894;1.446317829;2.252192982;0.821899225;0.605769231;-1;1;0;1;1;1;-1;-1;1;1;-1;0;-1;-1;-1
523;03.09.2014;0;Friendly;IRL;Rep. of Ireland;2;0;OMA;Oman;1;-1;792;0.515389653;346;0.223313687;1.359927235;0.416666667;0.963097713;2.083333333;-1;0;0;-1;-1;0;-1;-1;-1;-1;1;;;-1;-1
524;03.09.2014;0;Friendly;RUS;Russia;4;0;AZE;Azerbaijan;1;-1;821;0.534381139;269;0.172888016;1.679439746;0.808210784;0.747357294;1.413602941;0;-1;0;1;0;0;-1;1;0;-1;0;1;0;1;
525;03.09.2014;0;Friendly;UAE;U.A.E.;1;1;LTU;Lithuania;0;0;521;0.337917485;254;0.163064833;0.857142857;0.845238095;1.071428571;1.345982143;0;1;-1;1;1;-1;-1;1;0;0;;;0;1;
526;03.09.2014;0;Friendly;UKR;Ukraine;1;0;MDA;Moldova;1;-1;880;0.573018991;181;0.115258677;1.627002288;0.916666667;0.891304348;1.470833333;1;1;-1;1;1;-1;0;1;1;-1;1;0;;;
527;03.09.2014;0;Friendly;LVA;Latvia;2;0;ARM;Armenia;1;-1;323;0.208251473;316;0.203667322;1.044602699;1.144700461;1.428785607;1.739170507;1;0;-1;-1;0;-1;-1;1;-1;0;0;;;;
528;03.09.2014;0;Friendly;GER;Germany;2;4;ARG;Argentina;-1;1;1309;0.853962017;1532;1;2.407008086;1.678571429;1.035714286;0.821428571;1;1;1;1;1;-1;0;1;1;1;1;-1;1;-1;
529;03.09.2014;0;Friendly;DEN;Denmark;1;2;TUR;Turkey;-1;1;686;0.445972495;983;0.640471513;1.33118701;1.513390722;1.18980963;1.078431373;1;0;-1;1;1;-1;1;1;1;1;0;;;-1;
530;03.09.2014;0;Friendly;CZE;Czech Republic;0;1;USA;United States;-1;1;810;0.527177472;810;0.527177472;1.44047619;1.591269841;1.071428571;1.702380952;-1;0;0;1;1;-1;-1;0;1;1;1;;;-1;
531;03.09.2014;0;Friendly;ENG;England;1;0;NOR;Norway;1;-1;1069;0.696791094;605;0.392927308;2.065;1.078115683;0.805;1.15921288;0;-1;-1;0;0;0;0;-1;0;-1;1;;;-1;
532;27.08.2014;0;Friendly;NOR;Norway;0;0;UAE;U.A.E.;0;0;605;0.392927308;521;0.337917485;1.078115683;0.857142857;1.15921288;1.071428571;0;-1;0;-1;1;1;-1;1;1;0;;;;-1;
533;20.08.2014;0;Friendly;AZE;Azerbaijan;0;0;UZB;Uzbekistan;0;0;269;0.172888016;549;0.356254093;0.808210784;0.5;1.413602941;1;-1;1;0;-1;0;0;-1;-1;0;-1;0;0;;;
534;13.07.2014;3;WC-20;ARG;Argentina;0;1;GER;Germany;-1;1;1532;1;1309;0.853962017;1.678571429;2.407008086;0.821428571;1.035714286;0;1;1;1;1;1;1;1;1;0;1;-1;1;;
535;12.07.2014;3;WC-20;BRA;Brazil;0;3;NED;Netherlands;-1;1;1251;0.815979044;931;0.606417813;1.84280303;2.158181818;0.929924242;0.9;-1;1;1;1;-1;0;0;1;1;1;0;-1;;;
536;09.07.2014;3;WC-20;ARG;Argentina;0;0;NED;Netherlands;0;0;1532;1;931;0.606417813;1.678571429;2.158181818;0.821428571;0.9;1;1;1;1;0;0;1;1;1;1;;;;;
537;08.07.2014;3;WC-20;BRA;Brazil;1;7;GER;Germany;-1;1;1251;0.815979044;1309;0.853962017;1.84280303;2.407008086;0.929924242;1.035714286;1;1;1;-1;1;1;1;1;0;1;-1;;;;
538;05.07.2014;3;WC-20;ARG;Argentina;1;0;BEL;Belgium;1;-1;1532;1;1352;0.882121807;1.678571429;1.707317073;0.821428571;1.146341463;1;1;1;0;1;1;1;1;1;1;;;;;
539;05.07.2014;3;WC-20;CRC;Costa Rica;0;0;NED;Netherlands;0;0;826;0.537655534;931;0.606417813;0.757142857;2.158181818;1.057142857;0.9;0;0;1;0;1;1;1;1;1;1;;;;;
540;04.07.2014;3;WC-20;FRA;France;0;1;GER;Germany;-1;1;907;0.59070072;1309;0.853962017;1.446317829;2.407008086;0.821899225;1.035714286;1;0;1;1;1;1;1;0;1;1;-1;1;;;
541;01.07.2014;3;WC-20;ARG;Argentina;1;0;SUI;Switzerland;1;-1;1532;1;974;0.634577603;1.678571429;1.567307692;0.821428571;0.974358974;1;1;0;1;1;1;-1;1;1;1;1;;;;
542;01.07.2014;3;WC-20;USA;United States;1;2;BEL;Belgium;-1;1;810;0.527177472;1352;0.882121807;1.591269841;1.707317073;1.702380952;1.146341463;-1;0;1;1;-1;1;1;1;1;1;-1;-1;;;
543;30.06.2014;3;WC-20;NGA;Nigeria;0;2;FRA;France;-1;1;534;0.34643091;907;0.59070072;0.982142857;1.446317829;1.339285714;0.821899225;1;0;0;-1;0;0;1;1;1;0;1;;;;
544;30.06.2014;3;WC-20;ALG;Algeria;1;2;GER;Germany;-1;1;771;0.501637197;1309;0.853962017;0.5;2.407008086;1.35;1.035714286;0;-1;1;1;1;1;0;1;1;0;;;;;
545;29.06.2014;3;WC-20;CRC;Costa Rica;1;1;GRE;Greece;0;0;826;0.537655534;695;0.451866405;0.757142857;1.092948718;1.057142857;0.933150183;0;1;0;1;0;1;0;-1;1;0;;;;;
546;29.06.2014;3;WC-20;MEX;Mexico;1;2;NED;Netherlands;-1;1;934;0.608382449;931;0.606417813;1.5625;2.158181818;1.53125;0.9;1;-1;-1;1;-1;1;1;1;1;1;-1;;;;
547;26.06.2014;3;WC-20;GHA;Ghana;1;2;POR;Portugal;-1;1;693;0.450556647;1184;0.772102161;0.916666667;1.76443769;1.416666667;0.912722536;0;-1;-1;0;0;0;-1;1;1;0;;;;;
548;26.06.2014;3;WC-20;USA;United States;0;1;GER;Germany;-1;1;810;0.527177472;1309;0.853962017;1.591269841;2.407008086;1.702380952;1.035714286;0;1;1;-1;-1;0;1;1;0;0;1;;;;
549;26.06.2014;3;WC-20;KOR;South Korea;0;1;BEL;Belgium;-1;1;579;0.375900458;1352;0.882121807;0.907142857;1.707317073;0.942857143;1.146341463;0;1;-1;1;-1;1;1;1;1;1;;;;;
550;26.06.2014;3;WC-20;ALG;Algeria;1;1;RUS;Russia;0;0;771;0.501637197;821;0.534381139;0.5;1.679439746;1.35;0.747357294;-1;1;1;1;-1;-1;0;1;0;1;;;;;
551;25.06.2014;3;WC-20;IRN;Iran;1;3;BIH;Bosnia & Herzegovina;-1;1;672;0.436804191;913;0.594629993;1.479166667;1.766666667;1.3125;1.233006536;0;0;-1;1;1;-1;-1;1;1;-1;1;;;;
552;25.06.2014;3;WC-20;HON;Honduras;0;3;SUI;Switzerland;-1;1;403;0.260641781;974;0.634577603;0.333333333;1.567307692;1.416666667;0.974358974;-1;0;-1;-1;-1;-1;1;1;1;0;0;;;;
553;25.06.2014;3;WC-20;ECU;Ecuador;0;0;FRA;France;0;0;1019;0.664047151;907;0.59070072;1.238095238;1.446317829;1.761904762;0.821899225;-1;0;0;-1;-1;1;1;1;0;1;-1;;;;
554;24.06.2014;3;WC-20;CRC;Costa Rica;0;0;ENG;England;0;0;826;0.537655534;1069;0.696791094;0.757142857;2.065;1.057142857;0.805;1;0;1;0;-1;-1;-1;0;0;1;;;;;
555;24.06.2014;3;WC-20;URU;Uruguay;1;0;ITA;Italy;1;-1;1158;0.755075311;959;0.62475442;1.597435897;1.398496241;1.176923077;0.997314715;1;1;1;0;0;-1;1;0;0;-1;0;1;;;
556;24.06.2014;3;WC-20;CIV;C?te d`Ivoire;1;2;GRE;Greece;-1;1;738;0.480026195;695;0.451866405;1.45;1.092948718;1.5875;0.933150183;-1;0;1;0;1;0;-1;1;0;0;;;;;
557;23.06.2014;3;WC-20;AUS;Australia;0;3;ESP;Spain;-1;1;601;0.390307793;1277;0.833005894;0.9375;2.252192982;1.660714286;0.605769231;-1;-1;-1;-1;-1;-1;-1;1;1;1;;;;;
558;23.06.2014;3;WC-20;CHI;Chile;0;2;NED;Netherlands;-1;1;1348;0.879502292;931;0.606417813;1.283333333;2.158181818;1.141666667;0.9;1;1;-1;1;0;1;1;1;1;0;;;;;
559;23.06.2014;3;WC-20;MEX;Mexico;3;1;CRO;Croatia;1;-1;934;0.608382449;856;0.557301899;1.5625;1.709302326;1.53125;0.906976744;-1;-1;1;-1;1;1;-1;1;1;0;;;;;
560;22.06.2014;3;WC-20;BEL;Belgium;1;0;RUS;Russia;1;-1;1352;0.882121807;821;0.534381139;1.707317073;1.679439746;1.146341463;0.747357294;1;1;1;1;0;0;1;0;1;1;1;;;;
561;22.06.2014;0;Friendly;CHN;China;0;0;MKD;Macedonia;0;0;423;0.273739358;235;0.150622135;0.696428571;0.939285714;0.714285714;1.258928571;1;-1;-1;-1;1;-1;0;-1;1;-1;1;1;;;
562;22.06.2014;3;WC-20;USA;United States;2;2;POR;Portugal;0;0;810;0.527177472;1184;0.772102161;1.591269841;1.76443769;1.702380952;0.912722536;1;1;-1;-1;0;-1;1;1;0;1;;;;;
563;21.06.2014;3;WC-20;GHA;Ghana;2;2;GER;Germany;0;0;693;0.450556647;1309;0.853962017;0.916666667;2.407008086;1.416666667;1.035714286;-1;-1;0;0;-1;1;1;0;0;1;-1;;;;
564;21.06.2014;3;WC-20;NGA;Nigeria;1;0;BIH;Bosnia & Herzegovina;1;-1;534;0.34643091;913;0.594629993;0.982142857;1.766666667;1.339285714;1.233006536;0;0;-1;0;-1;-1;1;1;-1;-1;;;;;
565;20.06.2014;3;WC-20;CRC;Costa Rica;1;0;ITA;Italy;1;-1;826;0.537655534;959;0.62475442;0.757142857;1.398496241;1.057142857;0.997314715;0;1;0;-1;1;1;0;0;-1;0;;;;;
566;20.06.2014;3;WC-20;FRA;France;5;2;SUI;Switzerland;1;-1;907;0.59070072;974;0.634577603;1.446317829;1.567307692;0.821899225;0.974358974;1;1;0;1;1;1;1;1;0;-1;;;;;
567;19.06.2014;3;WC-20;URU;Uruguay;2;1;ENG;England;1;-1;1158;0.755075311;1069;0.696791094;1.597435897;2.065;1.176923077;0.805;1;1;0;0;-1;-1;0;0;1;1;;;;;
568;19.06.2014;3;WC-20;JPN;Japan;0;0;GRE;Greece;0;0;577;0.374590701;695;0.451866405;1.341176471;1.092948718;1.3;0.933150183;1;1;0;-1;-1;-1;1;0;0;-1;;;;;
569;18.06.2014;3;WC-20;AUS;Australia;2;3;NED;Netherlands;-1;1;601;0.390307793;931;0.606417813;0.9375;2.158181818;1.660714286;0.9;-1;-1;-1;-1;-1;1;1;1;0;-1;0;1;;;
570;18.06.2014;3;WC-20;CHI;Chile;2;0;ESP;Spain;1;-1;1348;0.879502292;1277;0.833005894;1.283333333;2.252192982;1.141666667;0.605769231;1;-1;1;0;-1;-1;1;1;1;-1;0;-1;-1;-1;
571;18.06.2014;0;Friendly;CHN;China;2;0;MKD;Macedonia;1;-1;423;0.273739358;235;0.150622135;0.696428571;0.939285714;0.714285714;1.258928571;-1;-1;-1;1;1;0;-1;1;-1;-1;1;;;-1;
572;18.06.2014;3;WC-20;CMR;Cameroon;0;4;CRO;Croatia;-1;1;556;0.360838245;856;0.557301899;1.055555556;1.709302326;1.277777778;0.906976744;1;0;1;-1;0;-1;1;1;0;1;;;;-1;
573;17.06.2014;3;WC-20;KOR;South Korea;1;1;RUS;Russia;0;0;579;0.375900458;821;0.534381139;0.907142857;1.679439746;0.942857143;0.747357294;1;-1;1;-1;-1;1;0;1;1;1;-1;;;-1;
574;17.06.2014;3;WC-20;ALG;Algeria;1;2;BEL;Belgium;-1;1;771;0.501637197;1352;0.882121807;0.5;1.707317073;1.35;1.146341463;1;1;1;-1;0;1;1;1;0;-1;;;;-1;
